class name,time,location,instructors,dates,campus
PHY 2048L - General Physics Laboratory I,TuTh 1:00PM - 3:20PM,Chem & Physics 285,"Tolga Erbora,",05/06/2024 - 06/14/2024,Modesto A. Maidique Campus
PHY 2048L - General Physics Laboratory I,TuTh 3:30PM - 5:50PM,Chem & Physics 285,"Tolga Erbora,",05/06/2024 - 06/14/2024,Modesto A. Maidique Campus
PHY 2048L - General Physics Laboratory I,TuTh 6:00PM - 8:20PM,Chem & Physics 285,"Tolga Erbora,",05/06/2024 - 06/14/2024,Modesto A. Maidique Campus
PHY 2049 - Physics with Calculus II,MoTuWeTh 10:00AM - 12:10PM,Chem & Physics 151,Jorge Luis Rodriguez,06/17/2024 - 07/26/2024,Modesto A. Maidique Campus
PHY 2049L - General Physics Laboratory II,MoFr 8:00AM - 10:20AM,Chem & Physics 291,TBA OCM,06/17/2024 - 07/26/2024,Modesto A. Maidique Campus
PHY 2049L - General Physics Laboratory II,MoWe 10:30AM - 12:50PM,Chem & Physics 291,TBA OCM,06/17/2024 - 07/26/2024,Modesto A. Maidique Campus
PHY 2049L - General Physics Laboratory II,MoWe 1:00PM - 3:20PM,Chem & Physics 291,TBA OCM,06/17/2024 - 07/26/2024,Modesto A. Maidique Campus
PHY 2049L - General Physics Laboratory II,MoWe 3:30PM - 5:50PM,Chem & Physics 291,TBA OCM,06/17/2024 - 07/26/2024,Modesto A. Maidique Campus
PHY 2049L - General Physics Laboratory II,MoWe 6:00PM - 8:20PM,Chem & Physics 291,TBA OCM,06/17/2024 - 07/26/2024,Modesto A. Maidique Campus
PHY 2049L - General Physics Laboratory II,TuTh 8:00AM - 10:20AM,Chem & Physics 291,TBA OCM,06/17/2024 - 07/26/2024,Modesto A. Maidique Campus
PHY 2049L - General Physics Laboratory II,TuTh 10:30AM - 12:50PM,Chem & Physics 291,TBA OCM,06/17/2024 - 07/26/2024,Modesto A. Maidique Campus
PHY 2049L - General Physics Laboratory II,TuTh 1:00PM - 3:20PM,Chem & Physics 291,TBA OCM,06/17/2024 - 07/26/2024,Modesto A. Maidique Campus
PHY 2049L - General Physics Laboratory II,TuTh 3:30PM - 5:50PM,Chem & Physics 291,TBA OCM,06/17/2024 - 07/26/2024,Modesto A. Maidique Campus
PHY 2049L - General Physics Laboratory II,TuTh 6:00PM - 8:20PM,Chem & Physics 291,TBA OCM,06/17/2024 - 07/26/2024,Modesto A. Maidique Campus
PHY 2053 - Physics without Calculus I,MoTuWeTh 1:30PM - 3:40PM,Chem & Physics 151,Bernard Gerstman,05/06/2024 - 06/14/2024,Modesto A. Maidique Campus
PHY 2054 - Physics W/O Calc II,TuTh 6:45PM - 8:55PM,Chem & Physics 151,Daniel Rodriguez,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
PHZ 3360 - Introduction to Radiation Protection,Mo 2:00PM - 3:10PM,Chem & Physics 295,Joerg Reinhold,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
CPO 2002 - Introduction to Comparative Politics,TuTh 1:30PM - 4:50PM,Ziff Education Bldg 110,"Sara Moats,",06/17/2024 - 07/26/2024,Modesto A. Maidique Campus
INR 2001 - Introduction to International Relations,MoWe 9:30AM - 12:50PM,Chem & Physics 197,"Sara Moats,",06/17/2024 - 07/26/2024,Modesto A. Maidique Campus
INR 3081 - Contemporary International Problems,MoWe 1:30PM - 4:50PM,SCH INTNL & PUB AFFAIRS II 205,"Sara Moats,",06/17/2024 - 07/26/2024,Modesto A. Maidique Campus
INR 3403 - International Law,MoWe 10:00AM - 1:10PM,Charles E. Perry (PC) 331,Harry Gould,05/06/2024 - 06/14/2024,Modesto A. Maidique Campus
INR 6107 - U.S. Foreign Policy: Processes and Institutions,Tu 11:45AM - 3:05PM,SCH. INTER.&PUBLIC AFFAIRS 502,Alexander Barder,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
POS 2041 - American Government,MoWe 5:00PM - 8:20PM,Charles E. Perry (PC) 424,"Sara Moats,",06/17/2024 - 07/26/2024,Modesto A. Maidique Campus
POS 3603 - Constitutional Law: Powers,MoWe 6:30PM - 8:15PM,Viertes Haus 133,"Sara Moats,",05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
POS 5745 - Quantitative Content Analysis,We 11:45AM - 3:05PM,SCH. INTER.&PUBLIC AFFAIRS 503,Kevin Evans,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
POT 2002 - Introduction to Political Theory,TuTh 9:30AM - 12:50PM,Chem & Physics 197,"Sara Moats,",06/17/2024 - 07/26/2024,Modesto A. Maidique Campus
CLP 4444 - Personality Disorder,We 11:45AM - 1:20PM,Green Library 100A,Merceydes Morassi,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
DEP 2000 - Human Growth and Development: Introductory Developmental Psychology,TuTh 5:00PM - 8:20PM,Green Library 165,Mayte Iglesia-Osorio,05/06/2024 - 06/14/2024,Modesto A. Maidique Campus
EAB 3002 - Introduction to the Experimental Analysis of Behavior,Tu 8:15AM - 11:35AM,SCH. INTER.&PUBLIC AFFAIRS 220,Tracy Capote-Sanchez,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
EAB 3002 - Introduction to the Experimental Analysis of Behavior,Tu 3:15PM - 6:35PM,SCH. INTER.&PUBLIC AFFAIRS 220,Tracy Capote-Sanchez,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
EAB 4795 - Senior Seminar in Applied Behavior Analysis,Tu 11:45AM - 3:05PM,"Comp, Arts, Sci & Educat 143",Tracy Capote-Sanchez,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
EAB 4798 - Single Case Research Methods,MoWe 6:45PM - 8:20PM,Owa Ehan 105,Cesar Rueda,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
EXP 4604 - Cognitive Processes,MoWe 10:00AM - 1:20PM,"Comp, Arts, Sci & Educat 135",Emanuele Rizzi,06/17/2024 - 07/26/2024,Modesto A. Maidique Campus
INP 4313 - Organizational Psychology,TuTh 5:00PM - 8:20PM,Green Library 100B,Rohan Thompson,06/17/2024 - 07/26/2024,Modesto A. Maidique Campus
PPE 3003 - Theories of Personality,TuTh 1:30PM - 4:50PM,Green Library 165,Llanette Llanes-Gonzalez,05/06/2024 - 06/14/2024,Modesto A. Maidique Campus
PSB 3002 - Introductory Bio-Psychology,Tu 8:15AM - 11:35AM,Green Library 245,Osvaldo Santiestevez Jr,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
PSB 3007 - Behavioral Neuroscience I,Mo 5:00PM - 8:20PM,Academic Health Center 3 -110,Ferdinand Gomez,05/06/2024 - 06/14/2024,Modesto A. Maidique Campus
PSB 3007 - Behavioral Neuroscience I,Mo 5:00PM - 8:20PM,Graham Center 283A,Ferdinand Gomez,06/17/2024 - 07/26/2024,Modesto A. Maidique Campus
PSB 4200 - Systems Neuroscience,Th 5:00PM - 8:20PM,Academic Health Center 3 -110,Ferdinand Gomez,05/06/2024 - 06/14/2024,Modesto A. Maidique Campus
PSB 4200 - Systems Neuroscience,Th 5:00PM - 8:20PM,SCH. INTER.&PUBLIC AFFAIRS 220,Ferdinand Gomez,06/17/2024 - 07/26/2024,Modesto A. Maidique Campus
PSY 2012 - Introductory Psychology,TuTh 1:30PM - 4:50PM,Parking Garage 6 116,Chit Yuen Yi,06/17/2024 - 07/26/2024,Modesto A. Maidique Campus
PSY 3024 - Psychology Career Development,We 1:30PM - 3:40PM,Paul Cejas Architecture 135,Merceydes Morassi,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
PSY 3211 - Research Methods and Data Analysis in Psychology I,TuTh 10:00AM - 11:35AM,Charles E. Perry (PC) 310,Julia  Parker,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
PSY 3215 - Research Methods and Data Analysis in Psychology II,MoWe 1:30PM - 4:50PM,Owa Ehan 105,Taylor Clements,05/06/2024 - 06/14/2024,Modesto A. Maidique Campus
PSY 3215 - Research Methods and Data Analysis in Psychology II,MoWe 5:00PM - 6:10PM,Viertes Haus 133,TBA .,05/06/2024 - 06/14/2024,Modesto A. Maidique Campus
PSY 3215 - Research Methods and Data Analysis in Psychology II,TuTh 10:00AM - 1:20PM,Owa Ehan 105,Haley Dawson,06/17/2024 - 07/26/2024,Modesto A. Maidique Campus
PSY 3215 - Research Methods and Data Analysis in Psychology II,TuTh 2:00PM - 3:10PM,Viertes Haus 133,TBA .,06/17/2024 - 07/26/2024,Modesto A. Maidique Campus
PSY 4302 - Psychological Testing,Th 10:00AM - 1:20PM,Owa Ehan 105,Jose Rodríguez,05/06/2024 - 06/14/2024,Modesto A. Maidique Campus
PSY 4930 - Advanced Special Topics in Psychology,Mo 6:15PM - 9:15PM,Deuxieme Maison 193,Regina Shearn,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
PSY 4931 - Senior Seminar in Psychology,TuTh 11:45AM - 1:25PM,Owa Ehan 134,Jennifer Houston,05/06/2024 - 06/14/2024,Modesto A. Maidique Campus
PSY 4931 - Senior Seminar in Psychology,Tu 3:15PM - 6:35PM,Ziff Education Bldg 150,Jennifer Houston,06/17/2024 - 07/26/2024,Modesto A. Maidique Campus
PSY 4931 - Senior Seminar in Psychology,Th 10:00AM - 1:20PM,SCH. INTER.&PUBLIC AFFAIRS 220,Paige Telan,05/06/2024 - 06/14/2024,Modesto A. Maidique Campus
PSY 4931 - Senior Seminar in Psychology,MoWe 3:15PM - 6:35PM,Owa Ehan 134,Emanuele Rizzi,06/17/2024 - 07/26/2024,Modesto A. Maidique Campus
PSY 4931 - Senior Seminar in Psychology,TuTh 11:45AM - 1:25PM,Parking Garage 6 114,Chit Yuen Yi,06/17/2024 - 07/26/2024,Modesto A. Maidique Campus
PSY 5939 - Special Topics in Psychology,Mo 6:15PM - 9:15PM,Deuxieme Maison 193,Regina Shearn,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
PSY 6076 - Professional & Personal Development for Doctoral Students,Tu 10:00AM - 1:20PM,Paul Cejas Architecture 165,Dionne Stephens,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
SOP 2772 - Psychology of Sexual Behavior,TuTh 10:00AM - 1:20PM,Green Library 165,Monique Jimenez,05/06/2024 - 06/14/2024,Modesto A. Maidique Campus
SOP 3004 - Introductory Social Psychology,TuTh 3:15PM - 6:35PM,Chem & Physics 145,Stephen Charman,05/06/2024 - 06/14/2024,Modesto A. Maidique Campus
SOP 3015 - Social and Personality Development,TuTh 1:30PM - 4:50PM,Charles E. Perry (PC) 310,Rebecca Wang,06/17/2024 - 07/26/2024,Modesto A. Maidique Campus
REL 2011 - Introduction to Religion,MoWeFr 9:30AM - 11:45AM,Charles E. Perry (PC) 332,Eric Isaac,05/06/2024 - 06/14/2024,Modesto A. Maidique Campus
REL 2011 - Introduction to Religion,MoWeFr 9:30AM - 11:45AM,Green Library 100B,Eric Isaac,06/17/2024 - 07/26/2024,Modesto A. Maidique Campus
REL 2011 - Introduction to Religion,TuTh 10:50AM - 2:10PM,"Comp, Arts, Sci & Educat 145",Raymond Awadzi,06/17/2024 - 07/26/2024,Modesto A. Maidique Campus
REL 2011 - Introduction to Religion,MoWe 3:15PM - 4:50PM,Chem & Physics 101,Eric Isaac,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
REL 2011 - Introduction to Religion,Tu 10:50AM - 2:10PM,Charles E. Perry (PC) 332,Grisel d'Elena,05/06/2024 - 06/14/2024,Modesto A. Maidique Campus
REL 2011 - Introduction to Religion,Tu 2:40PM - 6:00PM,Graham Center 287A,Jeanette Smith,05/06/2024 - 06/14/2024,Modesto A. Maidique Campus
REL 2011 - Introduction to Religion,Th 2:40PM - 6:00PM,Chem & Physics 101,Dr A Fernandez,05/06/2024 - 06/14/2024,Modesto A. Maidique Campus
REL 2011 - Introduction to Religion,Th 10:50AM - 2:10PM,Charles E. Perry (PC) 332,Niurca Marquez,05/06/2024 - 06/14/2024,Modesto A. Maidique Campus
REL 3139 - Af-Amer Relig Mvmts,Th 6:30PM - 9:50PM,Chem & Physics 103,Richard Rodriguez,06/17/2024 - 07/26/2024,Modesto A. Maidique Campus
REL 3308 - Studies in World Religions,TuTh 10:50AM - 2:10PM,Ziff Education Bldg 120,Raymond Awadzi,05/06/2024 - 06/14/2024,Modesto A. Maidique Campus
REL 3308 - Studies in World Religions,MoWeFr 9:30AM - 11:45AM,SCH INTNL & PUB AFFAIRS II 205,Alfonso Matas,06/17/2024 - 07/26/2024,Modesto A. Maidique Campus
REL 3308 - Studies in World Religions,We 10:50AM - 2:10PM,Chem & Physics 101,Dr A Fernandez,05/06/2024 - 06/14/2024,Modesto A. Maidique Campus
"REL 3320 - Moses, Jesus, Muham",Tu 10:50AM - 2:10PM,Green Library 250,Erik Larson,05/06/2024 - 06/14/2024,Modesto A. Maidique Campus
RLG 5937 - Special Topics,Tu 10:50AM - 2:10PM,Green Library 250,Erik Larson,05/06/2024 - 06/14/2024,Modesto A. Maidique Campus
RLG 5937 - Special Topics,Tu 2:10PM - 3:15PM,Green Library 250,Erik Larson,05/06/2024 - 06/14/2024,Modesto A. Maidique Campus
ACG 2021 - Accounting for Decisions,Th 11:00AM - 1:50PM,Mgmt and New Growth Opp 222,Pablo Simon,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
ACG 2021 - Accounting for Decisions,MoWe 8:15AM - 11:35AM,Owa Ehan 134,Alexander Sueiro,05/06/2024 - 06/14/2024,Modesto A. Maidique Campus
ACG 2021 - Accounting for Decisions,We 6:15PM - 9:55PM,Green Library 165,Evans Adu,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
ACG 2021 - Accounting for Decisions,Mo 6:15PM - 9:35PM,Green Library 165,Lazaro Alfaro Jr,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
ACG 3301 - Managerial Accounting,MoWe 1:30PM - 4:50PM,Green Library 165,Yanglin Li,05/06/2024 - 06/14/2024,Modesto A. Maidique Campus
ACG 3301 - Managerial Accounting,MoWe 10:00AM - 11:35AM,Mgmt and New Growth Opp 222,Pablo Simon,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
ACG 3301 - Managerial Accounting,TuTh 2:00PM - 3:35PM,Mgmt and New Growth Opp 222,Pablo Simon,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
ACG 4101 - Financial Accounting I,MoWe 5:00PM - 8:20PM,Green Library 100B,Stanislav Jansta,05/06/2024 - 06/14/2024,Modesto A. Maidique Campus
ACG 4111 - Financial Accounting II,MoWe 10:00AM - 11:35AM,College of Business Complex142,Desiree Elias,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
ACG 4401 - Accounting Information Systems,MoWe 1:00PM - 4:45PM,Ryder Business 150,Kenneth Henry,05/06/2024 - 06/14/2024,Modesto A. Maidique Campus
BUL 4310 - The Legal Environment of Business,MoWe 2:00PM - 5:30PM,Mgmt and New Growth Opp 222,Thomas Tarangelo,05/06/2024 - 06/14/2024,Modesto A. Maidique Campus
BUL 4310 - The Legal Environment of Business,TuTh 6:30PM - 9:50PM,Green Library 165,Stephen Balkaran,06/17/2024 - 07/26/2024,Modesto A. Maidique Campus
BUL 4310 - The Legal Environment of Business,Tu 11:00AM - 1:45PM,Paul Cejas Architecture 135,Stephen Balkaran,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
BUL 4310 - The Legal Environment of Business,TuTh 5:00PM - 8:20PM,SCH. INTER.&PUBLIC AFFAIRS 103,Steven Davis,06/17/2024 - 07/26/2024,Modesto A. Maidique Campus
SOW 3100 - The Social Environment and Human Behavior II,Mo 10:00AM - 1:20PM,Chem & Physics 115,Shivani Kaushik,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
SOW 3113 - The Social Environment and Human Behavior I,Mo 10:00AM - 1:20PM,Chem & Physics 103,Bridget Tuttle,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
SOW 3233 - Social Welfare Policy and Services II,Tu 11:45AM - 3:05PM,Graham Center 275B,Courtney Wilson,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
SOW 3313 - Social Work Practice with Families and Individuals,We 10:00AM - 1:20PM,Chem & Physics 103,Natalia Giordano,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
SOW 3350 - Interviewing Techniques Lab,We 1:30PM - 4:50PM,Chem & Physics 117,Natalia Giordano,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
SOW 3403 - Social Work Research,Th 1:30PM - 4:50PM,Graham Center 275B,Sofia Fernandez,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
SOW 4322 - Social Work Practice with Groups,We 1:30PM - 4:50PM,Chem & Physics 103,Victoria Gray,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
SOW 4332 - Social Work Practice with Communities and Organizations,We 1:30PM - 4:50PM,Student Acad Success Cntr 302,Shed Boren,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
SOW 4522 - Field Seminar I,We 10:00AM - 12:15PM,Charles E. Perry (PC) 449,Nicole Neufeld,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
SOW 4523 - Field Seminar II,We 10:00AM - 12:15PM,Charles E. Perry (PC) 449,Nicole Neufeld,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
SOW 5710 - Current Issues in Addiction Practices,Mo 5:00PM - 8:20PM,Green Library 137,Ryan Roelans,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
SOW 5806 - Disaster Behavioral Health,Tu 5:00PM - 8:20PM,Graham Center 271A,Mark Macgowan,06/17/2024 - 07/26/2024,Modesto A. Maidique Campus
SOW 5921 - Self-Awareness and Self-Modification for Practice,We 5:00PM - 8:20PM,Chem & Physics 103,Victoria Gray,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
SOW 5932 - Seminar in Social Work,Th 5:00PM - 8:20PM,Graham Center 271B,Shed Boren,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
SOW 6125 - Human Behavior and the Social Environment II-Psychopathology,Tu 5:00PM - 8:20PM,Student Acad Success Cntr 302,Bridget Tuttle,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
SOW 6236 - Social Welfare Policy and Services II,We 5:00PM - 8:20PM,Student Acad Success Cntr 302,Shed Boren,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
SOW 6351 - Clinical Intervention in Couple and Family Social Work Practice,Th 6:45PM - 10:05PM,Green Library 132,Bridget Tuttle,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
SOW 6425 - Clinical Assessment and Intervention Planning,Tu 6:45PM - 10:05PM,Green Library 250,Victoria Gray,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
SOW 6435 - Evidence-Based Social Work Practice,Th 5:00PM - 8:20PM,Green Library 137,Richard Beaulaurier,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
SOW 6533 - Field Practicum II,Tu 5:00PM - 6:35PM,Owa Ehan 102,Elise Linder,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
SOW 6534 - Field Practicum III,Th 5:00PM - 6:35PM,Academic Health Center 3 - 205,Elise Linder,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
SOW 7493 - Research Methods in Social Welfare II,Th 11:45AM - 3:05PM,Academic Health Center 5 580,Richard Beaulaurier,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
SOW 7936 - Dissertation Seminar in Social Welfare,We 10:00AM - 1:20PM,Academic Health Center 5 580,Shanna Burke,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
EDG 3321 - Managing Teaching Environments: Instructional Decisions and Classroom Management,MoWe 5:00PM - 6:35PM,Ziff Education Bldg 135,Elizabeth Urgell,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
EDG 3321 - Managing Teaching Environments: Instructional Decisions and Classroom Management,MoWe 6:45PM - 8:20PM,Ziff Education Bldg 135,Elizabeth Urgell,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
EDG 7362 - Instruction: Theory and Research,Mo 5:00PM - 8:20PM,Ziff Education Bldg 147,Keisha Mcintyre-Mccullough,05/06/2024 - 06/14/2024,Modesto A. Maidique Campus
SCE 4310 - Content and Methods of Teaching Elementary Science,TuTh 9:00AM - 12:20PM,Ziff Education Bldg 115,Sherwin Jose,05/06/2024 - 06/14/2024,Modesto A. Maidique Campus
SCE 4311 - Advanced Content and Methods of Teaching Elementary Science,TuTh 5:00PM - 8:20PM,Ziff Education Bldg 115,Sherwin Jose,06/17/2024 - 07/26/2024,Modesto A. Maidique Campus
SSE 4312 - Content and Methods of Teaching Elementary Social Studies,MoWe 3:15PM - 6:35PM,Ziff Education Bldg 110,Sherrie Beeson,06/17/2024 - 07/26/2024,Modesto A. Maidique Campus
TSL 3080 - ESOL Principles and Practices I,TuTh 3:30PM - 6:45PM,Parking Garage 6 114,"Rita Menendez,",05/06/2024 - 06/14/2024,Modesto A. Maidique Campus
THE 2000 - Theatre Appreciation,MoWe 10:00AM - 1:20PM,Paul Cejas Architecture 150,Israel Garcia,06/17/2024 - 07/26/2024,Modesto A. Maidique Campus
THE 2000 - Theatre Appreciation,MoWe 1:30PM - 4:50PM,College of Business Complex155,Israel Garcia,06/17/2024 - 07/08/2024,Modesto A. Maidique Campus
THE 2000 - Theatre Appreciation,We 1:30PM - 4:50PM,Paul Cejas Architecture 150,Israel Garcia,07/10/2024 - 07/10/2024,Modesto A. Maidique Campus
THE 2000 - Theatre Appreciation,MoWe 1:30PM - 4:50PM,College of Business Complex155,Israel Garcia,07/15/2024 - 07/26/2024,Modesto A. Maidique Campus
THE 2000 - Theatre Appreciation,MoWe 5:00PM - 8:20PM,Paul Cejas Architecture 150,Israel Garcia,06/17/2024 - 07/26/2024,Modesto A. Maidique Campus
THE 2000 - Theatre Appreciation,TuTh 1:30PM - 4:50PM,PG5 MARKET STATION 155,Stephen Kaiser,06/17/2024 - 07/26/2024,Modesto A. Maidique Campus
THE 2000 - Theatre Appreciation,TuTh 5:00PM - 8:20PM,Graham Center 280,Stephen Kaiser,06/17/2024 - 07/26/2024,Modesto A. Maidique Campus
TPP 2100 - Introduction to Acting,TuTh 10:00AM - 1:20PM,Deuxieme Maison 150,Stephen Kaiser,06/17/2024 - 07/26/2024,Modesto A. Maidique Campus
WST 3114 - Sex Trafficking: Building Solutions,Mo 5:00PM - 8:20PM,College of Business Complex254,Sondra Skelaney,06/17/2024 - 07/26/2024,Modesto A. Maidique Campus
